sn,name,price
2069,Cauli Local,88.00
2070,Cauli Local,78.00
2071,Cauli Local,85.00
2072,Cauli Local,78.00
2073,Cauli Local,85.00
2074,Cauli Local,88.00
2075,Cauli Local,88.00
2076,Cauli Local,95.00
2077,Cauli Local,88.00
2078,Cauli Local,98.00
2079,Cauli Local,98.00
2080,Cauli Local,105.00
2081,Cauli Local,105.00
2082,Cauli Local,98.00
2083,Cauli Local,88.00
2084,Cauli Local,92.00
2085,Cauli Local,98.00
2086,Cauli Local,98.00
2087,Cauli Local,98.00
2088,Cauli Local,105.00
2089,Cauli Local,92.00
2090,Cauli Local,82.00
2091,Cauli Local,78.00
2092,Cauli Local,82.00
2093,Cauli Local,78.00
2094,Cauli Local,78.00
2095,Cauli Local,68.00
2096,Cauli Local,72.00
2097,Cauli Local,72.00
2098,Cauli Local,78.00
2099,Cauli Local,78.00
2100,Cauli Local,78.00
2101,Cauli Local,78.00
2102,Cauli Local,78.00
2103,Cauli Local,78.00
2104,Cauli Local,78.00
2105,Cauli Local,78.00
2106,Cauli Local,78.00
2107,Cauli Local,78.00
2108,Cauli Local,78.00
2109,Cauli Local,98.00
2110,Cauli Local,68.00
2111,Cauli Local,68.00
2112,Cauli Local,68.00
2113,Cauli Local,55.00
2114,Cauli Local,48.00
2115,Cauli Local,48.00
2116,Cauli Local,45.00
2117,Cauli Local,48.00
2118,Cauli Local,45.00
2119,Cauli Local,42.00
2120,Cauli Local,45.00
2121,Cauli Local,42.00
2122,Cauli Local,45.00
2123,Cauli Local,42.00
2124,Cauli Local,42.00
2125,Cauli Local,38.00
2126,Cauli Local,25.00
2127,Cauli Local,25.00
2128,Cauli Local,33.00
2129,Cauli Local,22.00
2130,Cauli Local,30.00
2131,Cauli Local,45.00
2132,Cauli Local,33.00
2133,Cauli Local,38.00
2134,Cauli Local,33.00
2135,Cauli Local,35.00
2136,Cauli Local,48.00
2137,Cauli Local,38.00
2138,Cauli Local,30.00
2139,Cauli Local,25.00
2140,Cauli Local,28.00
2141,Cauli Local,25.00
2142,Cauli Local,22.00
2143,Cauli Local,22.00
2144,Cauli Local,25.00
2145,Cauli Local,28.00
2146,Cauli Local,28.00
2147,Cauli Local,28.00
2148,Cauli Local,28.00
2149,Cauli Local,28.00
2150,Cauli Local,28.00
2151,Cauli Local,22.00
2152,Cauli Local,22.00
2153,Cauli Local,22.00
2154,Cauli Local,22.00
2155,Cauli Local,25.00
2156,Cauli Local,20.00
2157,Cauli Local,15.00
2158,Cauli Local,15.00
2159,Cauli Local,15.00
2160,Cauli Local,18.00
2161,Cauli Local,22.00
2162,Cauli Local,12.00
2163,Cauli Local,38.00
2164,Cauli Local,22.00
2165,Cauli Local,21.00
2166,Cauli Local,35.00
2167,Cauli Local,22.00
2168,Cauli Local,22.00
2169,Cauli Local,22.00
2170,Cauli Local,18.00
2171,Cauli Local,33.00
2172,Cauli Local,58.00
2173,Cauli Local,28.00
2174,Cauli Local,22.00
2175,Cauli Local,28.00
2176,Cauli Local,28.00
2177,Cauli Local,33.00
2178,Cauli Local,28.00
2179,Cauli Local,29.00
2180,Cauli Local,28.00
2181,Cauli Local,25.00
2182,Cauli Local,28.00
2183,Cauli Local,28.00
2184,Cauli Local,28.00
2185,Cauli Local,33.00
2186,Cauli Local,33.00
2187,Cauli Local,28.00
2188,Cauli Local,38.00
2189,Cauli Local,38.00
2190,Cauli Local,38.00
2191,Cauli Local,33.00
2192,Cauli Local,33.00
2193,Cauli Local,33.00
2194,Cauli Local,22.00
2195,Cauli Local,28.00
2196,Cauli Local,28.00
2197,Cauli Local,22.00
2198,Cauli Local,22.00
2199,Cauli Local,22.00
2200,Cauli Local,22.00
2201,Cauli Local,22.00
2202,Cauli Local,22.00
2203,Cauli Local,33.00
2204,Cauli Local,28.00
2205,Cauli Local,22.00
2206,Cauli Local,22.00
2207,Cauli Local,18.00
2208,Cauli Local,18.00
2209,Cauli Local,22.00
2210,Cauli Local,22.00
2211,Cauli Local,22.00
2212,Cauli Local,22.00
2213,Cauli Local,22.00
2214,Cauli Local,22.00
2215,Cauli Local,19.00
2216,Cauli Local,18.00
2217,Cauli Local,18.00
2218,Cauli Local,22.00
2219,Cauli Local,28.00
2220,Cauli Local,22.00
2221,Cauli Local,19.00
2222,Cauli Local,19.00
2223,Cauli Local,19.00
2224,Cauli Local,19.00
2225,Cauli Local,19.00
2226,Cauli Local,22.00
2227,Cauli Local,19.00
2228,Cauli Local,18.00
2229,Cauli Local,18.00
2230,Cauli Local,18.00
2231,Cauli Local,18.00
2232,Cauli Local,18.00
2233,Cauli Local,18.00
2234,Cauli Local,19.00
2235,Cauli Local,22.00
2236,Cauli Local,28.00
2237,Cauli Local,18.00
2238,Cauli Local,18.00
2239,Cauli Local,18.00
2240,Cauli Local,18.00
2241,Cauli Local,18.00
2242,Cauli Local,18.00
2243,Cauli Local,18.00
2244,Cauli Local,15.00
2245,Cauli Local,12.00
2246,Cauli Local,12.00
2247,Cauli Local,12.00
2248,Cauli Local,12.00
2249,Cauli Local,12.00
2250,Cauli Local,12.00
2251,Cauli Local,18.00
2252,Cauli Local,18.00
2253,Cauli Local,18.00
2254,Cauli Local,28.00
2255,Cauli Local,22.00
2256,Cauli Local,22.00
2257,Cauli Local,22.00
2258,Cauli Local,22.00
2259,Cauli Local,33.00
2260,Cauli Local,33.00
2261,Cauli Local,33.00
2262,Cauli Local,33.00
2263,Cauli Local,22.00
2264,Cauli Local,28.00
2265,Cauli Local,28.00
2266,Cauli Local,28.00
2267,Cauli Local,28.00
2268,Cauli Local,28.00
2269,Cauli Local,38.00
2270,Cauli Local,28.00
2271,Cauli Local,33.00
2272,Cauli Local,33.00
2273,Cauli Local,38.00
2274,Cauli Local,38.00
2275,Cauli Local,38.00
2276,Cauli Local,38.00
2277,Cauli Local,42.00
2278,Cauli Local,38.00
2279,Cauli Local,38.00
2280,Cauli Local,42.00
2281,Cauli Local,42.00
2282,Cauli Local,38.00
2283,Cauli Local,48.00
2284,Cauli Local,48.00
2285,Cauli Local,48.00
2286,Cauli Local,52.00
2287,Cauli Local,78.00
2288,Cauli Local,78.00
2289,Cauli Local,98.00
2290,Cauli Local,78.00
2291,Cauli Local,62.00
2292,Cauli Local,98.00
2293,Cauli Local,98.00
2294,Cauli Local,98.00
2295,Cauli Local,98.00
2296,Cauli Local,115.00
2297,Cauli Local,115.00
2298,Cauli Local,95.00
2299,Cauli Local,115.00
2300,Cauli Local,115.00
2301,Cauli Local,115.00
2302,Cauli Local,115.00
2303,Cauli Local,122.00
2304,Cauli Local,115.00
2305,Cauli Local,115.00
2306,Cauli Local,115.00
2307,Cauli Local,115.00
2308,Cauli Local,115.00
2309,Cauli Local,115.00
2310,Cauli Local,115.00
2311,Cauli Local,115.00
2312,Cauli Local,115.00
2313,Cauli Local,105.00
2314,Cauli Local,115.00
2315,Cauli Local,115.00
2316,Cauli Local,110.00
2317,Cauli Local,110.00
2318,Cauli Local,105.00
2319,Cauli Local,110.00
2320,Cauli Local,105.00
2321,Cauli Local,118.00
2322,Cauli Local,115.00
2323,Cauli Local,110.00
2324,Cauli Local,105.00
2325,Cauli Local,115.00
2326,Cauli Local,115.00
2327,Cauli Local,115.00
2328,Cauli Local,115.00
2329,Cauli Local,115.00
2330,Cauli Local,115.00
2331,Cauli Local,135.00
2332,Cauli Local,135.00
2333,Cauli Local,84.00
2334,Cauli Local,77.00
2335,Cauli Local,90.00
2336,Cauli Local,105.00
2337,Cauli Local,115.00
2338,Cauli Local,135.00
2339,Cauli Local,125.00
2340,Cauli Local,115.00
2341,Cauli Local,125.00
2342,Cauli Local,125.00
2343,Cauli Local,115.00
2344,Cauli Local,115.00
2345,Cauli Local,115.00
2346,Cauli Local,115.00
2347,Cauli Local,115.00
2348,Cauli Local,125.00
2349,Cauli Local,115.00
2350,Cauli Local,115.00
2351,Cauli Local,115.00
2352,Cauli Local,125.00
2353,Cauli Local,115.00
2354,Cauli Local,95.00
2355,Cauli Local,115.00
2356,Cauli Local,115.00
2357,Cauli Local,110.00
2358,Cauli Local,95.00
2359,Cauli Local,95.00
2360,Cauli Local,67.00
2361,Cauli Local,65.00
2362,Cauli Local,65.00
2363,Cauli Local,88.00
2364,Cauli Local,95.00
2365,Cauli Local,67.00
2366,Cauli Local,98.00
2367,Cauli Local,98.00
2368,Cauli Local,105.00
2369,Cauli Local,115.00
2370,Cauli Local,115.00
2371,Cauli Local,115.00
2372,Cauli Local,115.00
2373,Cauli Local,115.00
2374,Cauli Local,98.00
2375,Cauli Local,105.00
2376,Cauli Local,105.00
2377,Cauli Local,105.00
2378,Cauli Local,107.00
2379,Cauli Local,105.00
2380,Cauli Local,105.00
2381,Cauli Local,115.00
2382,Cauli Local,85.00
2383,Cauli Local,85.00
2384,Cauli Local,78.00
2385,Cauli Local,78.00
2386,Cauli Local,78.00
2387,Cauli Local,78.00
2388,Cauli Local,87.00
2389,Cauli Local,77.00
2390,Cauli Local,77.00
2391,Cauli Local,95.00
2392,Cauli Local,100.00
2393,Cauli Local,110.00
2394,Cauli Local,95.00
2395,Cauli Local,75.00
2396,Cauli Local,87.00
2397,Cauli Local,83.00
2398,Cauli Local,85.00
2399,Cauli Local,83.00
2400,Cauli Local,65.00
2401,Cauli Local,75.00
2402,Cauli Local,85.00
2403,Cauli Local,74.00
2404,Cauli Local,85.00
2405,Cauli Local,75.00
2406,Cauli Local,65.00
2407,Cauli Local,75.00
2408,Cauli Local,65.00
2409,Cauli Local,70.00
2410,Cauli Local,65.00
2411,Cauli Local,75.00
2412,Cauli Local,104.00
2413,Cauli Local,95.00
2414,Cauli Local,75.00
2415,Cauli Local,95.00
2416,Cauli Local,145.00
2417,Cauli Local,85.00
2418,Cauli Local,65.00
2419,Cauli Local,75.00
2420,Cauli Local,75.00
2421,Cauli Local,48.00
2422,Cauli Local,45.00
2423,Cauli Local,44.00
2424,Cauli Local,49.00
2425,Cauli Local,55.00
2426,Cauli Local,48.00
2427,Cauli Local,46.00
2428,Cauli Local,48.00
2429,Cauli Local,50.00
2430,Cauli Local,50.00
2431,Cauli Local,45.00
2432,Cauli Local,50.00
2433,Cauli Local,45.00
2434,Cauli Local,45.00
2435,Cauli Local,35.00
2436,Cauli Local,35.00
2437,Cauli Local,30.00
2438,Cauli Local,24.00
2439,Cauli Local,23.00
2440,Cauli Local,23.00
2441,Cauli Local,25.00
2442,Cauli Local,20.00
2443,Cauli Local,20.00
2444,Cauli Local,18.00
2445,Cauli Local,20.00
2446,Cauli Local,25.00
2447,Cauli Local,25.00
2448,Cauli Local,25.00
2449,Cauli Local,35.00
2450,Cauli Local,35.00
2451,Cauli Local,35.00
2452,Cauli Local,45.00
2453,Cauli Local,35.00
2454,Cauli Local,35.00
2455,Cauli Local,35.00
2456,Cauli Local,32.67
2457,Cauli Local,39.00
2458,Cauli Local,40.00
2459,Cauli Local,35.00
2460,Cauli Local,39.00
2461,Cauli Local,40.00
2462,Cauli Local,35.00
2463,Cauli Local,27.67
2464,Cauli Local,30.00
2465,Cauli Local,30.00
2466,Cauli Local,30.00
2467,Cauli Local,25.00
2468,Cauli Local,25.00
2469,Cauli Local,25.00
2470,Cauli Local,22.33
2471,Cauli Local,17.67
2472,Cauli Local,25.00
2473,Cauli Local,25.00
2474,Cauli Local,25.00
2475,Cauli Local,25.00
2476,Cauli Local,22.50
2477,Cauli Local,17.67
2478,Cauli Local,18.00
2479,Cauli Local,12.80
2480,Cauli Local,17.50
2481,Cauli Local,21.25
2482,Cauli Local,18.00
2483,Cauli Local,20.00
2484,Cauli Local,12.33
2485,Cauli Local,17.50
2486,Cauli Local,25.00
2487,Cauli Local,25.00
2488,Cauli Local,30.00
2489,Cauli Local,25.00
2490,Cauli Local,30.00
2491,Cauli Local,27.67
2492,Cauli Local,29.00
2493,Cauli Local,30.00
2494,Cauli Local,35.00
2495,Cauli Local,35.00
2496,Cauli Local,45.00
2497,Cauli Local,45.00
2498,Cauli Local,37.67
2499,Cauli Local,40.00
2500,Cauli Local,45.00
2501,Cauli Local,45.00
2502,Cauli Local,41.67
2503,Cauli Local,40.00
2504,Cauli Local,35.00
2505,Cauli Local,27.67
2506,Cauli Local,30.00
2507,Cauli Local,30.00
2508,Cauli Local,25.00
2509,Cauli Local,22.33
2510,Cauli Local,22.33
2511,Cauli Local,25.00
2512,Cauli Local,22.33
2513,Cauli Local,30.00
2514,Cauli Local,27.50
2515,Cauli Local,30.00
2516,Cauli Local,29.00
2517,Cauli Local,25.00
2518,Cauli Local,27.00
2519,Cauli Local,22.33
2520,Cauli Local,25.00
2521,Cauli Local,25.00
2522,Cauli Local,25.00
2523,Cauli Local,25.00
2524,Cauli Local,25.00
2525,Cauli Local,22.33
2526,Cauli Local,35.00
2527,Cauli Local,35.00
2528,Cauli Local,35.00
2529,Cauli Local,40.00
2530,Cauli Local,44.00
2531,Cauli Local,40.00
2532,Cauli Local,45.00
2533,Cauli Local,37.67
2534,Cauli Local,37.67
2535,Cauli Local,40.00
2536,Cauli Local,42.33
2537,Cauli Local,40.00
2538,Cauli Local,45.00
2539,Cauli Local,45.00
2540,Cauli Local,45.00
2541,Cauli Local,45.00
2542,Cauli Local,55.00
2543,Cauli Local,55.00
2544,Cauli Local,50.00
2545,Cauli Local,50.00
2546,Cauli Local,55.00
2547,Cauli Local,55.00
2548,Cauli Local,55.00
2549,Cauli Local,55.00
2550,Cauli Local,55.00
2551,Cauli Local,55.00
2552,Cauli Local,55.00
2553,Cauli Local,65.00
2554,Cauli Local,55.00
2555,Cauli Local,55.00
2556,Cauli Local,55.00
2557,Cauli Local,65.00
2558,Cauli Local,65.00
2559,Cauli Local,65.00
2560,Cauli Local,55.00
2561,Cauli Local,45.00
2562,Cauli Local,65.00
2563,Cauli Local,65.00
2564,Cauli Local,65.00
2565,Cauli Local,55.00
2566,Cauli Local,56.67
2567,Cauli Local,65.00
2568,Cauli Local,55.00
2569,Cauli Local,55.00
2570,Cauli Local,55.00
2571,Cauli Local,55.00
2572,Cauli Local,65.00
2573,Cauli Local,65.00
2574,Cauli Local,75.00
2575,Cauli Local,55.00
2576,Cauli Local,55.00
2577,Cauli Local,55.00
2578,Cauli Local,55.00
2579,Cauli Local,45.00
2580,Cauli Local,35.00
2581,Cauli Local,45.00
2582,Cauli Local,22.50
2583,Cauli Local,30.00
2584,Cauli Local,45.00
2585,Cauli Local,27.67
2586,Cauli Local,32.67
2587,Cauli Local,32.50
2588,Cauli Local,25.00
2589,Cauli Local,25.00
2590,Cauli Local,35.00
2591,Cauli Local,35.00
2592,Cauli Local,37.67
2593,Cauli Local,35.00
2594,Cauli Local,25.00
2595,Cauli Local,25.00
2596,Cauli Local,25.00
2597,Cauli Local,27.50
2598,Cauli Local,32.67
2599,Cauli Local,37.67
2600,Cauli Local,37.67
2601,Cauli Local,37.67
2602,Cauli Local,35.00
2603,Cauli Local,35.00
2604,Cauli Local,35.00
2605,Cauli Local,35.00
2606,Cauli Local,35.00
2607,Cauli Local,35.00
2608,Cauli Local,35.00
2609,Cauli Local,25.00
2610,Cauli Local,35.00
2611,Cauli Local,25.00
2612,Cauli Local,47.67
2613,Cauli Local,45.00
2614,Cauli Local,45.00
2615,Cauli Local,45.00
2616,Cauli Local,45.00
2617,Cauli Local,45.00
2618,Cauli Local,55.00
2619,Cauli Local,75.00
2620,Cauli Local,75.00
2621,Cauli Local,75.00
2622,Cauli Local,65.00
2623,Cauli Local,55.00
2624,Cauli Local,56.67
2625,Cauli Local,46.67
2626,Cauli Local,45.00
2627,Cauli Local,65.00
2628,Cauli Local,70.00
2629,Cauli Local,70.00
2630,Cauli Local,65.00
2631,Cauli Local,68.00
2632,Cauli Local,55.00
2633,Cauli Local,65.00
2634,Cauli Local,76.67
2635,Cauli Local,75.00
2636,Cauli Local,76.67
2637,Cauli Local,75.00
2638,Cauli Local,75.00
2639,Cauli Local,90.00
2640,Cauli Local,76.67
2641,Cauli Local,86.67
2642,Cauli Local,86.67
2643,Cauli Local,55.00
2644,Cauli Local,65.00
2645,Cauli Local,75.00
2646,Cauli Local,65.00
2647,Cauli Local,65.00
2648,Cauli Local,75.00
2649,Cauli Local,92.00
2650,Cauli Local,75.00
2651,Cauli Local,75.00
2652,Cauli Local,66.67
2653,Cauli Local,75.00
2654,Cauli Local,88.00
2655,Cauli Local,85.00
2656,Cauli Local,105.00
2657,Cauli Local,110.00
2658,Cauli Local,110.00
2659,Cauli Local,110.00
2660,Cauli Local,95.00
2661,Cauli Local,95.00
2662,Cauli Local,110.00
2663,Cauli Local,90.00
2664,Cauli Local,78.00
2665,Cauli Local,85.00
2666,Cauli Local,75.00
2667,Cauli Local,75.00
2668,Cauli Local,75.00
2669,Cauli Local,75.00
2670,Cauli Local,75.00
2671,Cauli Local,66.00
2672,Cauli Local,55.00
2673,Cauli Local,72.00
2674,Cauli Local,66.67
2675,Cauli Local,75.00
2676,Cauli Local,65.00
2677,Cauli Local,64.40
2678,Cauli Local,65.00
2679,Cauli Local,65.00
2680,Cauli Local,75.00
2681,Cauli Local,76.67
2682,Cauli Local,74.40
2683,Cauli Local,75.00
2684,Cauli Local,72.40
2685,Cauli Local,66.67
2686,Cauli Local,65.00
2687,Cauli Local,76.67
2688,Cauli Local,75.00
2689,Cauli Local,75.60
2690,Cauli Local,65.00
2691,Cauli Local,76.67
2692,Cauli Local,76.67
2693,Cauli Local,95.00
2694,Cauli Local,90.00
2695,Cauli Local,92.00
2696,Cauli Local,76.67
2697,Cauli Local,75.00
2698,Cauli Local,76.67
2699,Cauli Local,85.00
2700,Cauli Local,85.00
2701,Cauli Local,112.50
2702,Cauli Local,78.00
2703,Cauli Local,82.00
2704,Cauli Local,100.00
2705,Cauli Local,115.00
2706,Cauli Local,116.00
2707,Cauli Local,115.00
2708,Cauli Local,95.00
2709,Cauli Local,105.00
2710,Cauli Local,88.00
2711,Cauli Local,82.00
2712,Cauli Local,80.00
2713,Cauli Local,78.00
2714,Cauli Local,65.00
2715,Cauli Local,80.00
2716,Cauli Local,80.00
2717,Cauli Local,78.00
2718,Cauli Local,70.00
2719,Cauli Local,88.00
2720,Cauli Local,95.00
2721,Cauli Local,70.00
2722,Cauli Local,58.00
2723,Cauli Local,70.00
2724,Cauli Local,78.00
2725,Cauli Local,70.00
2726,Cauli Local,75.00
2727,Cauli Local,76.00
2728,Cauli Local,75.00
2729,Cauli Local,88.00
2730,Cauli Local,82.00
2731,Cauli Local,85.00
2732,Cauli Local,88.00
2733,Cauli Local,88.00
2734,Cauli Local,92.00
2735,Cauli Local,90.00
2736,Cauli Local,78.00
2737,Cauli Local,58.00
2738,Cauli Local,78.00
2739,Cauli Local,66.00
2740,Cauli Local,76.00
2741,Cauli Local,70.00
2742,Cauli Local,85.00
2743,Cauli Local,78.00
2744,Cauli Local,82.00
2745,Cauli Local,112.00
2746,Cauli Local,124.00
2747,Cauli Local,133.33
2748,Cauli Local,90.00
2749,Cauli Local,85.00
2750,Cauli Local,66.00
2751,Cauli Local,82.00
2752,Cauli Local,70.00
2753,Cauli Local,76.00
2754,Cauli Local,82.50
2755,Cauli Local,65.00
2756,Cauli Local,65.00
2757,Cauli Local,70.00
2758,Cauli Local,70.00
2759,Cauli Local,80.00
2760,Cauli Local,110.00
2761,Cauli Local,110.00
2762,Cauli Local,110.00
2763,Cauli Local,110.00
2764,Cauli Local,110.00
2765,Cauli Local,130.00
2766,Cauli Local,114.00
2767,Cauli Local,120.00
2768,Cauli Local,104.00
2769,Cauli Local,156.00
2770,Cauli Local,150.00
2771,Cauli Local,132.00
2772,Cauli Local,110.00
2773,Cauli Local,88.00
2774,Cauli Local,80.00
2775,Cauli Local,88.00
2776,Cauli Local,74.00
2777,Cauli Local,75.00
2778,Cauli Local,70.00
2779,Cauli Local,66.00
2780,Cauli Local,75.00
2781,Cauli Local,66.00
2782,Cauli Local,75.00
2783,Cauli Local,65.00
2784,Cauli Local,55.00
2785,Cauli Local,64.00
2786,Cauli Local,55.00
2787,Cauli Local,44.00
2788,Cauli Local,40.00
2789,Cauli Local,36.00
2790,Cauli Local,45.00
2791,Cauli Local,35.00
2792,Cauli Local,50.00
2793,Cauli Local,55.00
2794,Cauli Local,55.00
2795,Cauli Local,45.00
2796,Cauli Local,55.00
2797,Cauli Local,45.00
2798,Cauli Local,40.00
2799,Cauli Local,40.00
2800,Cauli Local,42.50
2801,Cauli Local,35.00
2802,Cauli Local,30.00
2803,Cauli Local,25.00
2804,Cauli Local,25.00
2805,Cauli Local,25.00
2806,Cauli Local,31.00
2807,Cauli Local,35.00
2808,Cauli Local,30.00
2809,Cauli Local,30.00
2810,Cauli Local,29.00
2811,Cauli Local,30.00
2812,Cauli Local,30.00
2813,Cauli Local,55.00
2814,Cauli Local,50.00
2815,Cauli Local,55.00
2816,Cauli Local,46.00
2817,Cauli Local,46.00
2818,Cauli Local,56.00
2819,Cauli Local,55.00
2820,Cauli Local,55.00
2821,Cauli Local,50.00
2822,Cauli Local,46.00
2823,Cauli Local,65.00
2824,Cauli Local,55.00
2825,Cauli Local,45.00
2826,Cauli Local,35.00
2827,Cauli Local,40.00
2828,Cauli Local,37.00
2829,Cauli Local,30.00
2830,Cauli Local,29.00
2831,Cauli Local,29.00
2832,Cauli Local,30.00
2833,Cauli Local,32.67
2834,Cauli Local,30.00
2835,Cauli Local,30.00
2836,Cauli Local,29.00
2837,Cauli Local,29.00
2838,Cauli Local,35.00
2839,Cauli Local,35.00
2840,Cauli Local,35.00
2841,Cauli Local,35.00
2842,Cauli Local,35.00
2843,Cauli Local,25.00
2844,Cauli Local,29.00
2845,Cauli Local,30.00
2846,Cauli Local,35.00
2847,Cauli Local,25.00
2848,Cauli Local,35.00
2849,Cauli Local,45.00
2850,Cauli Local,35.00
2851,Cauli Local,45.00
2852,Cauli Local,45.00
2853,Cauli Local,45.00
2854,Cauli Local,45.00
2855,Cauli Local,46.00
2856,Cauli Local,45.00
2857,Cauli Local,55.00
2858,Cauli Local,55.00
2859,Cauli Local,50.00
2860,Cauli Local,60.00
2861,Cauli Local,55.00
2862,Cauli Local,50.00
2863,Cauli Local,55.00
2864,Cauli Local,52.00
2865,Cauli Local,45.00
2866,Cauli Local,40.00
2867,Cauli Local,55.00
2868,Cauli Local,55.00
2869,Cauli Local,40.00
2870,Cauli Local,35.00
2871,Cauli Local,45.00
2872,Cauli Local,43.00
2873,Cauli Local,55.00
2874,Cauli Local,45.00
2875,Cauli Local,45.00
2876,Cauli Local,45.00
2877,Cauli Local,30.00
2878,Cauli Local,35.00
2879,Cauli Local,43.33
2880,Cauli Local,35.00
2881,Cauli Local,32.67
2882,Cauli Local,25.00
2883,Cauli Local,25.00
2884,Cauli Local,27.50
2885,Cauli Local,30.00
2886,Cauli Local,35.00
2887,Cauli Local,27.67
2888,Cauli Local,35.00
2889,Cauli Local,25.00
2890,Cauli Local,25.00
2891,Cauli Local,22.00
2892,Cauli Local,25.00
2893,Cauli Local,20.00
2894,Cauli Local,17.67
2895,Cauli Local,18.00
2896,Cauli Local,17.00
2897,Cauli Local,17.00
2898,Cauli Local,13.00
2899,Cauli Local,15.00
2900,Cauli Local,14.00
2901,Cauli Local,12.33
2902,Cauli Local,12.50
2903,Cauli Local,14.00
2904,Cauli Local,13.75
2905,Cauli Local,17.50
2906,Cauli Local,12.50
2907,Cauli Local,12.50
2908,Cauli Local,11.00
2909,Cauli Local,17.50
2910,Cauli Local,25.00
2911,Cauli Local,35.00
2912,Cauli Local,30.00
2913,Cauli Local,35.00
2914,Cauli Local,35.00
2915,Cauli Local,25.00
2916,Cauli Local,21.00
2917,Cauli Local,35.00
2918,Cauli Local,45.00
2919,Cauli Local,45.00
2920,Cauli Local,40.00
2921,Cauli Local,35.00
2922,Cauli Local,35.00
2923,Cauli Local,45.00
2924,Cauli Local,45.00
2925,Cauli Local,40.00
2926,Cauli Local,45.00
2927,Cauli Local,55.00
2928,Cauli Local,62.00
2929,Cauli Local,85.00
2930,Cauli Local,65.00
2931,Cauli Local,76.67
2932,Cauli Local,65.00
2933,Cauli Local,62.00
2934,Cauli Local,65.00
2935,Cauli Local,60.00
2936,Cauli Local,75.00
2937,Cauli Local,60.00
2938,Cauli Local,60.00
2939,Cauli Local,60.00
2940,Cauli Local,60.00
2941,Cauli Local,57.50
2942,Cauli Local,50.00
2943,Cauli Local,57.50
2944,Cauli Local,56.00
2945,Cauli Local,50.00
2946,Cauli Local,50.00
2947,Cauli Local,45.00
2948,Cauli Local,55.00
2949,Cauli Local,55.00
2950,Cauli Local,55.00
2951,Cauli Local,46.00
2952,Cauli Local,45.00
2953,Cauli Local,48.00
2954,Cauli Local,45.00
2955,Cauli Local,67.50
2956,Cauli Local,60.00
2957,Cauli Local,45.00
2958,Cauli Local,45.00
2959,Cauli Local,45.00
2960,Cauli Local,55.00
2961,Cauli Local,65.00
2962,Cauli Local,45.00
2963,Cauli Local,46.67
2964,Cauli Local,46.67
2965,Cauli Local,45.00
2966,Cauli Local,45.00
2967,Cauli Local,55.00
2968,Cauli Local,75.00
2969,Cauli Local,66.00
2970,Cauli Local,90.00
2971,Cauli Local,75.00
2972,Cauli Local,76.67
2973,Cauli Local,75.00
2974,Cauli Local,75.00
2975,Cauli Local,85.00
2976,Cauli Local,70.00
2977,Cauli Local,55.00
2978,Cauli Local,56.67
2979,Cauli Local,56.67
2980,Cauli Local,56.67
2981,Cauli Local,85.00
2982,Cauli Local,85.00
2983,Cauli Local,55.00
2984,Cauli Local,56.67
2985,Cauli Local,45.00
2986,Cauli Local,45.00
2987,Cauli Local,46.67
2988,Cauli Local,45.00
2989,Cauli Local,46.67
2990,Cauli Local,55.00
2991,Cauli Local,55.00
2992,Cauli Local,56.00
2993,Cauli Local,55.00
2994,Cauli Local,60.00
2995,Cauli Local,60.00
2996,Cauli Local,56.67
2997,Cauli Local,60.00
2998,Cauli Local,65.00
2999,Cauli Local,60.00
3000,Cauli Local,55.00
3001,Cauli Local,65.00
3002,Cauli Local,60.00
3003,Cauli Local,38.00
3004,Cauli Local,45.00
3005,Cauli Local,45.00
3006,Cauli Local,48.00
3007,Cauli Local,55.00
3008,Cauli Local,56.67
3009,Cauli Local,45.00
3010,Cauli Local,90.00
3011,Cauli Local,95.00
3012,Cauli Local,95.00
3013,Cauli Local,95.00
3014,Cauli Local,96.00
3015,Cauli Local,95.00
3016,Cauli Local,95.00
3017,Cauli Local,95.00
3018,Cauli Local,115.00
3019,Cauli Local,115.00
3020,Cauli Local,106.67
3021,Cauli Local,110.00
3022,Cauli Local,110.00
3023,Cauli Local,85.00
3024,Cauli Local,90.00
3025,Cauli Local,90.00
3026,Cauli Local,85.00
3027,Cauli Local,86.67
3028,Cauli Local,85.00
3029,Cauli Local,75.00
3030,Cauli Local,70.00
3031,Cauli Local,85.00
3032,Cauli Local,75.00
3033,Cauli Local,95.00
3034,Cauli Local,66.67
3035,Cauli Local,85.00
3036,Cauli Local,66.00
3037,Cauli Local,65.00
3038,Cauli Local,65.00
3039,Cauli Local,65.00
3040,Cauli Local,65.00
3041,Cauli Local,68.00
3042,Cauli Local,85.00
3043,Cauli Local,86.00
3044,Cauli Local,86.00
3045,Cauli Local,95.00
3046,Cauli Local,130.00
3047,Cauli Local,105.00
3048,Cauli Local,86.67
3049,Cauli Local,96.67
3050,Cauli Local,85.00
3051,Cauli Local,96.67
3052,Cauli Local,85.00
3053,Cauli Local,90.00
3054,Cauli Local,95.00
3055,Cauli Local,76.00
3056,Cauli Local,96.67
3057,Cauli Local,86.67
3058,Cauli Local,75.00
3059,Cauli Local,95.00
3060,Cauli Local,97.50
3061,Cauli Local,110.00
3062,Cauli Local,95.00
3063,Cauli Local,75.00
3064,Cauli Local,96.67
3065,Cauli Local,96.67
3066,Cauli Local,86.67
3067,Cauli Local,86.67
